fid,立木ID,立木番号,樹種,胸高直径,樹高,矢高,材積,ステータス,間伐,レ,境界木,除外木,調査地範囲,コメント,幹周,経度,緯度,平面直角Ｘ,平面直角Ｙ,エリア
519,153,-1,アカマツ,14.80000019,14.10000038,38.2562027,0.120006025,生立木,0,0,0,0,1,,46.40000153,136.9266101,37.29809311,144063.4198,-21282.02387,A1_3
520,154,-1,スギ,34.68849945,23.29999924,7.131199837,0.951861084,生立木,0,0,0,0,1,,108.5999985,136.9266157,37.29806543,144060.3464,-21281.52831,A1_3
521,155,-1,スギ,50.45050049,27,1.262600064,2.184220314,生立木,0,0,0,0,1,,158.3000031,136.9266567,37.29798152,144051.0254,-21277.91832,A1_3
522,156,-1,スギ,30.82210159,22.10000038,2.293300152,0.727816522,生立木,0,0,0,0,1,,96.69999695,136.9266551,37.2980257,144055.9288,-21278.0511,A1_3
523,157,-1,スギ,44.46099854,25.79999924,1.558099985,1.657410026,生立木,0,0,0,0,1,,139.3999939,136.9267167,37.29802307,144055.6231,-21272.58537,A1_3
524,158,-1,アカマツ,13.19999981,12.89999962,5.636700153,0.089856386,生立木,0,0,0,1,1,,41.40000153,136.9266555,37.29811279,144065.5927,-21277.99409,A1_3
525,160,-1,アカマツ,15.89999962,14.89999962,0,0.143787503,生立木,0,0,0,1,1,,49.90000153,136.926642,37.29813387,144067.935,-21279.17917,A1_3
526,161,-1,アカマツ,12,12,0,0.07072632,生立木,0,0,0,0,1,,37.59999847,136.9266878,37.29809243,144063.3265,-21275.13144,A1_3
527,162,-1,アカマツ,19.5,17,1,0.235059425,生立木,0,0,0,0,1,,61.20000076,136.9267333,37.29807353,144061.219,-21271.10394,A1_3
528,163,-1,アカマツ,11.89999962,11.89999962,0.956700027,0.069126986,生立木,0,0,0,1,1,,37.29999924,136.9266635,37.29813164,144067.6837,-21277.27678,A1_3
529,164,-1,スギ,51.29689789,27.10000038,0.847000003,2.25990653,生立木,0,0,0,0,1,,160.8000031,136.9268165,37.29807347,144061.193,-21263.73126,A1_3
530,165,-1,スギ,40.62080002,24.89999962,2.601799965,1.356612563,生立木,0,0,0,0,1,,127.5,136.9268299,37.29814759,144069.4155,-21262.51761,A1_3
531,166,-1,アカマツ,11.19999981,11.30000019,0,0.05905126,生立木,0,0,0,1,1,,35.09999847,136.9267016,37.29815824,144070.6264,-21273.89248,A1_3
532,167,-1,スギ,50.15880203,26.89999962,1.488300085,2.153260231,生立木,0,0,0,0,1,,157.3000031,136.9268649,37.29815795,144070.5573,-21259.41249,A1_3
533,168,-1,アカマツ,13.80000019,13.39999962,6.599999905,0.100867815,生立木,0,0,0,1,1,,43.29999924,136.9267537,37.29816038,144070.8518,-21269.27321,A1_3
534,169,-1,アカマツ,33.70000076,22.70000076,1.899999976,0.826260269,生立木,0,0,0,0,1,,105.8000031,136.9268078,37.29816598,144071.4615,-21264.47046,A1_3
535,170,-1,アカマツ,18.20000076,16.29999924,0,0.199538514,生立木,0,0,0,1,1,,57.09999847,136.9267474,37.29817789,144072.7965,-21269.8202,A1_3
536,172,-1,アカマツ,12.80000019,12.60000038,2,0.083159111,生立木,0,0,0,1,1,,40.20000076,136.9267562,37.29820191,144075.4604,-21269.04168,A1_3
537,177,-1,アカマツ,12.60000038,12.5,5.5,0.08022669,生立木,0,0,0,0,1,,39.5,136.9266187,37.29804398,144057.965,-21281.27099,A1_3
538,178,-1,スギ,30.49970055,22,1.832399964,0.710762322,生立木,0,0,0,0,1,,95.5,136.9266278,37.29802422,144055.7706,-21280.47373,A1_3
539,179,-1,アカマツ,10.80000019,11,2.5,0.055316553,生立木,0,0,0,0,1,,33.90000153,136.9267075,37.29804535,144058.0974,-21273.4008,A1_3
540,180,-1,アカマツ,12.60000038,12.5,1.200000048,0.08022669,生立木,0,0,0,0,1,,39.5,136.9267375,37.29810949,144065.2085,-21270.7182,A1_3
541,181,-1,スギ,29.50310135,21.60000038,1.356899977,0.656837404,生立木,0,0,0,0,1,,92.59999847,136.9268356,37.29796762,144049.4428,-21262.06695,A1_3
542,182,-1,スギ,42.5984993,25.39999962,2.309700012,1.509185314,生立木,0,0,0,0,1,,133.5,136.9268301,37.29801311,144054.4916,-21262.54242,A1_3
543,183,-1,スギ,43.84030151,25.70000076,1.137699962,1.609168887,生立木,0,0,0,0,1,,137.6000061,136.926884,37.2980033,144053.391,-21257.76502,A1_3
544,184,-1,スギ,30.01740074,21.79999924,0.615500033,0.684134901,生立木,0,0,0,0,1,,94.19999695,136.926884,37.29803691,144057.1215,-21257.75024,A1_3
545,185,-1,アカマツ,11.69999981,11.69999981,1.899999976,0.065997563,生立木,0,0,0,0,1,,36.70000076,136.9267704,37.29814433,144069.0675,-21267.79723,A1_3
546,186,-1,スギ,46.35689926,26.20000076,0.692900002,1.816319108,生立木,0,0,0,0,1,,145.3999939,136.9268515,37.29812033,144066.3862,-21260.61038,A1_3
547,187,-1,アカマツ,20.70000076,17.60000038,1.600000024,0.270447314,生立木,0,0,0,0,1,,65,136.9267986,37.29814123,144068.717,-21265.29462,A1_3
548,188,-1,アカマツ,14.80000019,14.10000038,3.299999952,0.120006025,生立木,0,0,0,1,1,,46.40000153,136.9269408,37.29814462,144069.0611,-21252.6912,A1_3
549,189,-1,アカマツ,9.600000381,9.899999619,7.400000095,0.040215988,生立木,0,0,0,0,1,,30.10000038,136.9268588,37.29817728,144072.7037,-21259.94569,A1_3
550,190,-1,アカマツ,10.19999981,10.5,0.699999988,0.047565196,生立木,0,0,0,0,1,,32,136.9268027,37.29817708,144072.6949,-21264.91973,A1_3
551,191,-1,アカマツ,11.60000038,11.69999981,8.199999809,0.064977363,生立木,0,0,0,1,1,,36.40000153,136.926777,37.29818074,144073.1062,-21267.19557,A1_3
552,192,-1,アカマツ,13.60000038,13.19999981,16.5,0.096883148,生立木,0,0,0,0,1,,42.70000076,136.9268424,37.29819637,144074.8264,-21261.39995,A1_3
553,193,-1,アカマツ,13.39999962,13.10000038,3.799999952,0.09365648,生立木,0,0,0,0,1,,42,136.9268616,37.29821585,144076.9836,-21259.69163,A1_3
554,198,-1,スギ,13.5,0,0,0,生立木,0,0,0,1,1,,42.40000153,136.9267496,37.29820631,144075.9503,-21269.6224,A1_3
555,199,-1,スギ,43.65250015,25.60000038,2.135300159,1.590432882,生立木,0,0,0,0,1,,136.8999939,136.9267448,37.29801195,144054.383,-21270.10075,A1_3
556,200,-1,アカマツ,14,13.5,0,0.104245968,生立木,0,0,0,0,1,,43.90000153,136.9267609,37.29814309,144068.9318,-21268.63306,A1_3
557,201,-1,スギ,55.5848999,27.79999924,0.967199981,2.683976173,生立木,0,0,0,0,1,,174.3000031,136.9267713,37.29803443,144056.8715,-21267.74706,A1_3
558,204,-1,アカマツ,17.60000038,15.89999962,0.200000003,0.183524698,生立木,0,0,0,0,1,,55.20000076,136.9268177,37.29810003,144064.1407,-21263.61736,A1_3
559,205,-1,アカマツ,14.10000038,13.60000038,2.599999905,0.10631945,生立木,0,0,0,0,1,,44.20000076,136.9268266,37.29812284,144066.67,-21262.81488,A1_3
560,206,-1,スギ,42.40000153,25.29999924,2.599999905,1.490516305,生立木,0,0,0,0,1,,133.1999969,136.9268877,37.29814111,144068.6832,-21257.39586,A1_3
561,207,-1,アカマツ,8,8.399999619,0,0.024527265,生立木,0,0,0,0,1,,25.10000038,136.9268186,37.29819227,144074.3765,-21263.50619,A1_3
562,208,-1,アカマツ,11.80000019,11.80000019,2.200000048,0.067550793,生立木,0,0,0,1,1,,37,136.9268874,37.29821629,144077.0267,-21257.40551,A1_3
563,218,-1,スギ,46.17070007,26.20000076,1.468600035,1.803012729,生立木,0,0,0,0,1,,144.8000031,136.9268464,37.29809786,144063.8929,-21261.0714,A1_3
564,219,-1,アカマツ,20.20000076,17.39999962,0.600000024,0.256007046,生立木,0,0,0,0,1,,63.40000153,136.9268752,37.29805972,144059.6547,-21258.52315,A1_3
565,221,-1,アカマツ,9,9.399999619,3.099999905,0.033932395,生立木,0,0,0,0,1,,28.20000076,136.9269278,37.29810245,144064.3841,-21253.85161,A1_3
566,222,-1,アカマツ,10.39999962,10.60000038,2,0.049811978,生立木,0,0,0,0,1,,32.59999847,136.9268863,37.2981761,144072.5665,-21257.51072,A1_3
567,223,-1,アカマツ,12.39999962,12.30000019,6.300000191,0.076784648,生立木,0,0,0,1,1,,38.90000153,136.9269671,37.29814114,144068.6688,-21250.35361,A1_3
568,224,-1,アカマツ,12.60000038,12.5,2.400000095,0.08022669,生立木,0,0,0,1,1,,39.5,136.9268963,37.29819445,144074.6004,-21256.62211,A1_3
569,225,-1,アカマツ,11.80000019,11.80000019,1.899999976,0.067550793,生立木,0,0,0,1,1,,37,136.9269561,37.29820011,144075.2155,-21251.3176,A1_3
570,234,-1,アカマツ,10.69999981,10.89999962,3.200000048,0.053905606,生立木,0,0,0,1,1,,33.59999847,136.9269135,37.29821341,144076.7016,-21255.09111,A1_3
571,235,-1,アカマツ,8.899999619,9.300000191,15.30000019,0.032902822,生立木,0,0,0,1,1,,27.89999962,136.9269015,37.29816068,144070.8521,-21256.164,A1_3
572,236,-1,スギ,36.29030228,23.79999924,0.674800038,1.055701137,生立木,0,0,0,0,1,,113.6999969,136.92685,37.29798571,144051.4475,-21260.78442,A1_3
573,237,-1,スギ,44.65019989,25.79999924,2.213400126,1.670318365,生立木,0,0,0,0,1,,140.1000061,136.9269044,37.29808675,144062.6471,-21255.93346,A1_3
574,238,-1,アカマツ,14.30000019,13.80000019,4.599999905,0.110544413,生立木,0,0,0,1,1,,44.90000153,136.926944,37.29812175,144066.5226,-21252.41199,A1_3
575,239,-1,アカマツ,14.60000038,14,1.799999952,0.116316214,生立木,0,0,0,1,1,,45.79999924,136.9269558,37.2981632,144071.1192,-21251.35729,A1_3
576,240,-1,スギ,41.54959869,25.10000038,0.843599975,1.425086141,生立木,0,0,0,0,1,,130.3000031,136.926952,37.29804548,144058.0564,-21251.72436,A1_3
577,241,-1,アカマツ,10.89999962,11.10000038,6.199999809,0.056750972,生立木,0,0,0,1,1,,34.20000076,136.9269644,37.29808746,144062.7125,-21250.61556,A1_3
578,242,-1,スギ,34.41220093,23.20000076,2.023200035,0.934060395,生立木,0,0,0,0,1,,108,136.9269793,37.29805418,144059.0164,-21249.30147,A1_3
579,243,-1,スギ,40.27090073,24.79999924,3.12770009,1.330018044,生立木,0,0,0,0,1,,126.1999969,136.9269914,37.29803138,144056.4832,-21248.23473,A1_3
580,244,-1,アカマツ,15.10000038,14.30000019,1.600000024,0.126077592,生立木,0,0,0,1,1,,47.40000153,136.9269945,37.29813162,144067.6065,-21247.927,A1_3
581,262,-1,スギ,35.10599899,23.39999962,2.489300013,0.977038562,生立木,0,0,0,0,1,,110.1999969,136.9269405,37.2980242,144055.6975,-21252.7513,A1_3
582,263,-1,アカマツ,14,13.5,5.5,0.104245968,生立木,0,0,0,1,1,,43.90000153,136.9269709,37.29812235,144066.5836,-21250.02545,A1_3
583,264,-1,スギ,39.82889938,24.70000076,0.931700051,1.298254132,生立木,0,0,0,0,1,,125,136.9269414,37.29796188,144048.7821,-21252.68344,A1_3
584,265,-1,スギ,41.89400101,25.20000076,2.075500011,1.452460289,生立木,0,0,0,0,1,,131.3000031,136.9269991,37.29796813,144049.4624,-21247.57111,A1_3
585,266,-1,-,25.79999924,0,0,0,生立木,0,0,0,1,1,,81,136.9269946,37.29809457,144063.4953,-21247.92961,A1_3
586,267,-1,アカマツ,12.30000019,12.19999981,12.5,0.075099386,生立木,0,0,0,1,1,,38.59999847,136.9270221,37.2980731,144061.1064,-21245.49616,A1_3
587,268,-1,アカマツ,15.19999981,14.39999962,8.899999619,0.12841621,生立木,0,0,0,1,1,,47.70000076,136.9270301,37.29809715,144063.7736,-21244.78712,A1_3
588,269,-1,アカマツ,10.30000019,10.5,21.10000038,0.048493262,生立木,0,0,0,1,1,,32.29999924,136.9270501,37.2980792,144061.777,-21243.01969,A1_3
589,270,-1,アカマツ,11.69999981,11.69999981,4.900000095,0.065997563,生立木,0,0,0,1,1,,36.70000076,136.9270753,37.29808237,144062.1226,-21240.78188,A1_3
590,273,-1,アカマツ,21.10000038,17.79999924,0,0.282927424,生立木,0,0,0,1,1,,66.19999695,136.9269859,37.2980977,144063.8437,-21248.7057,A1_3
591,274,-1,スギ,38.38629913,24.39999962,2.397200108,1.19900763,生立木,0,0,0,0,1,,120.3000031,136.9269088,37.29795537,144048.0664,-21255.5789,A1_3
592,275,-1,スギ,39.89679718,24.70000076,1.391700029,1.302300334,生立木,0,0,0,0,1,,125,136.9269365,37.29797865,144050.6439,-21253.11361,A1_3
593,276,-1,スギ,46.90320206,26.29999924,1.110999942,1.862642884,生立木,0,0,0,0,1,,147.3000031,136.9269715,37.29801201,144054.338,-21250.00749,A1_3
594,277,-1,スギ,37.00159836,24,2.170300007,1.102930903,生立木,0,0,0,0,1,,116.1999969,136.9270187,37.29799684,144052.6439,-21245.82041,A1_3
595,278,-1,スギ,48.58150101,26.60000038,1.318799973,2.008686781,生立木,0,0,0,0,1,,152.3000031,136.9270276,37.29797623,144050.3552,-21245.03905,A1_3
596,279,-1,アカマツ,9.5,9.800000191,3.799999952,0.039067227,生立木,0,0,0,1,1,,29.79999924,136.9270464,37.29800957,144054.0511,-21243.36021,A1_3
597,291,-1,アカマツ,7.300000191,7.699999809,1.200000048,0.019063892,生立木,0,0,0,1,1,,22.89999962,136.9270857,37.29804218,144057.6604,-21239.87185,A1_3
598,294,-1,アカマツ,7.800000191,8.199999809,0,0.022875804,生立木,0,0,0,1,1,,24.5,136.9270539,37.29799172,144052.0678,-21242.70819,A1_3
599,299,-1,スギ,40.20000076,0,0,0,生立木,0,0,0,1,1,,126.1999969,136.92714,37.29801682,144054.8338,-21235.06557,A1_3
600,300,-1,アカマツ,13.19999981,12.89999962,1.299999952,0.089856386,生立木,0,0,0,0,1,,41.40000153,136.9270031,37.29801471,144054.6313,-21247.20222,A1_3
601,301,-1,アカマツ,29.70000076,21.39999962,0,0.623168349,生立木,0,1,0,0,1,,93.30000305,136.9270994,37.29798546,144051.3627,-21238.6752,A1_3
602,304,-1,アカマツ,27.70000076,20.70000076,0,0.532588243,生立木,0,1,0,0,1,,87,136.9270919,37.29797154,144049.82,-21239.33937,A1_3
603,305,-1,アカマツ,6.400000095,6.699999809,11.69999981,0.013121761,生立木,0,0,0,1,1,,20.10000038,136.9270938,37.29800768,144053.8301,-21239.15909,A1_3
604,306,-1,スギ,40.72699738,24.89999962,3.286600113,1.363099217,生立木,0,0,0,0,1,,127.8000031,136.9268657,37.29793423,144045.7308,-21259.40862,A1_3
605,307,-1,スギ,30.95569992,22.10000038,1.770200014,0.733590364,生立木,0,0,0,0,1,,97,136.9267838,37.29791045,144043.1106,-21266.67196,A1_3
606,309,-1,アカマツ,35.09999847,23.10000038,0,0.908625901,生立木,0,1,0,0,1,,110.1999969,136.9270495,37.29793822,144046.1324,-21243.11202,A1_3
607,320,-1,アカマツ,35.20000076,23.10000038,4.599999905,0.913576841,生立木,0,1,0,0,1,,110.5,136.9270306,37.29795548,144048.052,-21244.78409,A1_3
608,323,-1,スギ,36.31780243,23.79999924,4.940199852,1.057163239,生立木,0,0,0,0,1,,114,136.926797,37.29787072,144038.6977,-21265.51467,A1_3
609,328,-1,スギ,4.699999809,0,0,0,生立木,0,0,0,1,1,,14.69999981,136.9270364,37.29792798,144044.999,-21244.27088,A1_3
610,329,-1,スギ,34.34329987,23.20000076,1.780599952,0.93064642,生立木,0,0,0,0,1,,107.6999969,136.9268039,37.29796054,144048.664,-21264.8798,A1_3
611,331,-1,スギ,29.75180054,21.70000076,2.433799982,0.67005229,生立木,0,0,0,0,1,,93.30000305,136.9268398,37.29794824,144047.2911,-21261.6951,A1_3
612,332,-1,スギ,30.29639816,21.89999962,1.213500023,0.698963642,生立木,0,0,0,0,1,,94.80000305,136.9267737,37.29795334,144047.8723,-21267.55731,A1_3
613,333,-1,スギ,36.62099838,23.89999962,2.116600037,1.077817798,生立木,0,0,0,0,1,,114.9000015,136.9267378,37.2979557,144048.1422,-21270.73982,A1_3
614,334,-1,スギ,36.12329865,23.70000076,1.327499986,1.042477846,生立木,0,0,0,0,1,,113.4000015,136.92673,37.29790009,144041.973,-21271.44212,A1_3
615,335,-1,スギ,30.37969971,21.89999962,2.755800009,0.702478707,生立木,0,0,0,0,1,,95.09999847,136.9267506,37.29788332,144040.1073,-21269.62289,A1_3
616,336,-1,スギ,27.45840073,20.79999924,0.956799984,0.554889858,生立木,0,0,0,0,1,,86,136.926771,37.29787624,144039.3169,-21267.81885,A1_3
617,337,-1,スギ,31.41930008,22.29999924,1.160099983,0.76055491,生立木,0,0,0,0,1,,98.59999847,136.9267107,37.29786512,144038.0957,-21273.16634,A1_3
618,346,-1,スギ,41.85939789,25.20000076,0,1.450269222,生立木,0,0,0,0,1,,131.3000031,136.9269017,37.2979278,144045.0093,-21256.21621,A1_3
619,347,-1,アカマツ,8.199999809,8.600000381,0,0.026253318,生立木,0,0,0,0,1,,25.70000076,136.9268609,37.29796555,144049.2074,-21259.82287,A1_3
620,349,-1,スギ,43.41379929,25.60000038,1.004599929,1.574580073,生立木,0,0,0,0,1,,136.3000031,136.9268015,37.2979807,144050.9021,-21265.08142,A1_3
621,350,-1,アカマツ,6.800000191,7.199999809,0,0.015686003,生立木,0,0,0,1,1,,21.29999924,136.9268788,37.29788981,144040.7983,-21258.25398,A1_3
622,351,-1,スギ,35.64400101,23.60000038,2.4368999,1.013086557,生立木,0,0,0,0,1,,111.8000031,136.9266965,37.29790879,144042.9459,-21274.4085,A1_3
623,353,-1,スギ,33.13240051,22.79999924,0.523800015,0.856661499,生立木,0,0,0,0,1,,103.9000015,136.9267036,37.29779379,144030.1823,-21273.81745,A1_3
624,354,-1,-,32.5,8.699999809,0,0,生立木,0,0,0,1,1,,102.0999985,136.9268799,37.29784128,144035.4127,-21258.17582,A1_3
625,363,-1,アカマツ,13.10000038,12.89999962,0.699999988,0.088624723,生立木,0,0,0,0,1,,41.09999847,136.9268173,37.29799272,144052.2319,-21263.68139,A1_3
626,364,-1,スギ,38.18399811,24.29999924,1.863199949,1.18265903,生立木,0,0,0,0,1,,119.5999985,136.9267719,37.29800863,144054.0075,-21267.7011,A1_3
627,365,-1,アカマツ,13.69999981,13.30000019,3.200000048,0.098862752,生立木,0,0,0,0,1,,43,136.9267519,37.29796856,144049.5662,-21269.48691,A1_3
628,366,-1,スギ,52.58579636,27.29999924,4.078000069,2.382039309,生立木,0,0,0,0,1,,164.8999939,136.9266289,37.29800161,144053.2616,-21280.37709,A1_3
629,367,-1,アカマツ,12.80000019,12.60000038,2,0.083159111,生立木,0,0,0,0,1,,40.20000076,136.9267691,37.29792308,144044.5152,-21267.97467,A1_3
630,368,-1,スギ,25.42370033,20,0.628600001,0.463679641,生立木,0,0,0,0,1,,79.69999695,136.9267548,37.29791188,144043.275,-21269.24347,A1_3
631,369,-1,スギ,33.31229782,22.89999962,0.864500046,0.868943691,生立木,0,0,0,0,1,,104.5999985,136.926668,37.29792019,144044.2166,-21276.93698,A1_3
632,370,-1,スギ,40.96680069,25,0.969699979,1.383288622,生立木,0,0,0,0,1,,128.3999939,136.9266355,37.29792393,144044.6392,-21279.81643,A1_3
633,371,-1,スギ,35.9068985,23.70000076,0.55370003,1.031096578,生立木,0,0,0,0,1,,112.6999969,136.9265644,37.29792549,144044.8287,-21286.12263,A1_3
634,372,-1,スギ,35.08850098,23.39999962,1.626399994,0.976149023,生立木,0,0,0,0,1,,109.9000015,136.926579,37.29789924,144041.9117,-21284.83366,A1_3
635,373,-1,スギ,28.82529831,21.29999924,3.009799957,0.620854139,生立木,0,0,0,0,1,,90.40000153,136.9266708,37.29786896,144038.5307,-21276.70244,A1_3
636,374,-1,スギ,33.57320023,23,2.429399967,0.885236621,生立木,0,0,0,0,1,,105.1999969,136.926637,37.29786293,144037.8698,-21279.6999,A1_3
637,375,-1,スギ,36.17110062,23.70000076,1.466199994,1.04499948,生立木,0,0,0,0,1,,113.4000015,136.9266009,37.29785665,144037.1807,-21282.9002,A1_3
638,376,-1,スギ,33.41010284,22.89999962,1.744199991,0.873610318,生立木,0,0,0,0,1,,104.9000015,136.9267519,37.29785954,144037.4679,-21269.51273,A1_3
639,377,-1,スギ,29.52730179,21.60000038,0.327300012,0.657822073,生立木,0,0,0,0,1,,92.59999847,136.9265872,37.29783182,144034.4288,-21284.12372,A1_3
640,378,-1,スギ,31.35409927,22.20000076,1.615700006,0.754302561,生立木,0,0,0,0,1,,98.30000305,136.9266902,37.29784741,144036.1357,-21274.99193,A1_3
641,379,-1,スギ,35.22640228,23.5,0.937899947,0.987338364,生立木,0,0,0,0,1,,110.5,136.9265498,37.29777274,144027.8807,-21287.45588,A1_3
642,380,-1,スギ,39.73559952,24.70000076,0.705200016,1.29270339,生立木,0,0,0,0,1,,124.6999969,136.92661,37.29778204,144028.8992,-21282.11483,A1_3
643,381,-1,スギ,28.89789963,21.39999962,0.876599967,0.626619518,生立木,0,0,0,0,1,,90.40000153,136.9267123,37.2978175,144032.8117,-21273.03663,A1_3
644,382,-1,スギ,29.49070168,21.60000038,1.703400016,0.656333148,生立木,0,0,0,0,1,,92.30000305,136.9266817,37.2977853,144029.2447,-21275.76076,A1_3
645,383,-1,アカマツ,11.69999981,11.69999981,0,0.065997563,生立木,0,0,0,0,1,,36.70000076,136.9268121,37.29785238,144036.6592,-21264.17564,A1_3
646,384,-1,スギ,32.57089996,22.70000076,0.958299994,0.826710105,生立木,0,0,0,0,1,,102.0999985,136.926735,37.29780393,144031.3002,-21271.02506,A1_3
647,385,-1,スギ,33.19039917,22.89999962,2.906300068,0.863143265,生立木,0,0,0,0,1,,103.9000015,136.9266479,37.29775318,144025.6881,-21278.76946,A1_3
648,387,-1,スギ,36.02629852,23.70000076,1.568000078,1.037369251,生立木,0,0,0,0,1,,113,136.9267225,37.29778053,144028.7065,-21272.13982,A1_3
649,393,-1,アカマツ,11,11.19999981,0,0.056686755,生立木,0,0,0,0,1,,34.5,136.9268302,37.29786862,144038.4576,-21262.5676,A1_3
650,394,-1,スギ,37.56749725,24.10000038,2.560100079,1.138631225,生立木,0,0,0,0,1,,117.8000031,136.9266791,37.29794132,144046.5598,-21275.94896,A1_3
651,395,-1,スギ,40.68479919,24.89999962,1.102800012,1.360520005,生立木,0,0,0,0,1,,127.5,136.9265951,37.29791758,144043.9443,-21283.39662,A1_3
652,396,-1,アカマツ,11.39999962,11.5,0,0.061969392,生立木,0,0,0,1,1,,35.79999924,136.9268056,37.2977785,144028.4622,-21264.78026,A1_3
653,397,-1,アカマツ,10.89999962,11.10000038,0,0.056750972,生立木,0,0,0,1,1,,34.20000076,136.9268421,37.29781383,144032.3748,-21261.5356,A1_3
654,398,-1,アカマツ,15.10000038,14.30000019,0,0.126077592,生立木,0,0,0,1,1,,47.40000153,136.9268356,37.29777007,144027.5204,-21262.11759,A1_3
655,402,-1,スギ,26.69729996,20.5,1.743799925,0.519568443,生立木,0,0,0,0,1,,83.5,136.9266748,37.29783443,144034.6982,-21276.36114,A1_3
656,403,-1,スギ,27.58420181,20.89999962,0.95570004,0.562212527,生立木,0,0,0,0,1,,86.30000305,136.9266035,37.29781987,144033.0987,-21282.67862,A1_3
657,404,-1,スギ,43.68779755,25.60000038,1.463799953,1.592783213,生立木,0,0,0,0,1,,136.8999939,136.9266423,37.29781226,144032.2458,-21279.24769,A1_3
658,405,-1,スギ,33.45040131,22.89999962,2.987699986,0.875536382,生立木,0,0,0,0,1,,104.9000015,136.9266205,37.29773858,144024.0741,-21281.19433,A1_3
659,406,-1,スギ,32.26119995,22.60000038,0.74000001,0.808854043,生立木,0,0,0,0,1,,101.0999985,136.9265958,37.29772553,144022.6309,-21283.39224,A1_3
660,407,-1,アカマツ,10.10000038,10.39999962,7.699999809,0.046285093,生立木,0,0,0,0,1,,31.70000076,136.9267431,37.29776007,144026.4312,-21270.32215,A1_3
661,408,-1,スギ,39.01869965,24.5,1.911000013,1.240365148,生立木,0,0,0,0,1,,122.5,136.926698,37.29773771,144023.9596,-21274.32389,A1_3
662,409,-1,スギ,29.4375,21.60000038,1.799399972,0.654171586,生立木,0,0,0,0,1,,92.30000305,136.9266802,37.2977241,144022.4532,-21275.90616,A1_3
663,410,-1,アカマツ,11.60000038,11.69999981,0,0.064977363,生立木,0,0,0,0,1,,36.40000153,136.9267717,37.29776065,144026.4895,-21267.79187,A1_3
664,422,-1,アカマツ,23,18.79999924,0,0.347884297,生立木,0,0,0,0,1,,72.19999695,136.9267808,37.29773883,144024.0659,-21266.98288,A1_3
665,423,-1,アカマツ,9.5,9.800000191,0,0.039067227,生立木,0,0,0,0,1,,29.79999924,136.9267156,37.29772231,144022.2472,-21272.76964,A1_3
666,424,-1,アカマツ,9.600000381,9.899999619,0,0.040215988,生立木,0,0,0,1,1,,30.10000038,136.9268071,37.29773314,144023.4285,-21264.65725,A1_3
667,425,-1,アカマツ,35.40000153,23.10000038,0,0.923516929,生立木,0,1,0,0,1,,111.1999969,136.9267933,37.29771224,144021.1126,-21265.88214,A1_3
668,426,-1,アカマツ,9,9.399999619,0,0.033932395,生立木,0,0,0,1,1,,28.20000076,136.9267839,37.29769239,144018.9119,-21266.7224,A1_3
669,428,-1,スギ,43.36100006,25.60000038,1.822999954,1.571083188,生立木,0,0,0,0,1,,136,136.9266397,37.29795131,144047.6763,-21279.43331,A1_3
670,429,-1,スギ,31.69330216,22.39999962,2.486299992,0.776154459,生立木,0,0,0,0,1,,99.19999695,136.9265281,37.29789846,144041.837,-21289.34936,A1_3
671,430,-1,スギ,46.64979935,26.20000076,3.146100044,1.837340474,生立木,0,0,0,0,1,,146.3000031,136.9265446,37.29787566,144039.3031,-21287.89285,A1_3
672,431,-1,スギ,34.42969894,23.20000076,1.190400004,0.934928298,生立木,0,0,0,0,1,,108,136.9265635,37.29785977,144037.5359,-21286.21332,A1_3
673,432,-1,スギ,42.82799912,25.39999962,1.388099909,1.524072886,生立木,0,0,0,0,1,,134.3999939,136.9265471,37.29784263,144035.6369,-21287.68047,A1_3
674,433,-1,スギ,31.45730019,22.29999924,5.142199993,0.762236297,生立木,0,0,0,0,1,,98.59999847,136.9264357,37.29788077,144039.8946,-21297.53776,A1_3
675,434,-1,スギ,33.44219971,22.89999962,0.657600045,0.875144243,生立木,0,0,0,0,1,,104.9000015,136.926488,37.29784523,144035.9394,-21292.91284,A1_3
676,435,-1,スギ,14.90929985,14,3.84679985,0.122760296,生立木,0,0,0,0,1,,46.79999924,136.9265272,37.2978176,144032.8639,-21289.45186,A1_3
677,436,-1,スギ,27.95920181,21,1.488499999,0.578990519,生立木,0,0,0,0,1,,87.59999847,136.9264998,37.29782499,144033.6902,-21291.87473,A1_3
678,437,-1,スギ,38.13380051,24.29999924,0.663200021,1.17982018,生立木,0,0,0,0,1,,119.5999985,136.9265549,37.29780368,144031.3131,-21286.99924,A1_3
679,438,-1,スギ,36.7826004,23.89999962,1.062299967,1.086523175,生立木,0,0,0,0,1,,115.1999969,136.9265334,37.29778774,144029.5492,-21288.90342,A1_3
680,439,-1,スギ,17.32049942,15.69999981,1.357199907,0.180877969,生立木,0,0,0,0,1,,54.29999924,136.9265821,37.29777152,144027.7382,-21284.59371,A1_3
681,441,-1,スギ,30.28490067,21.89999962,1.1329,0.698479116,生立木,0,0,0,0,1,,94.80000305,136.9265254,37.29775725,144026.1673,-21289.62268,A1_3
682,442,-1,スギ,32.0141983,22.5,2.91140008,0.79407388,生立木,0,0,0,0,1,,100.5,136.9265191,37.29772935,144023.0731,-21290.19103,A1_3
683,444,-1,スギ,33.18000031,22.79999924,0.647300005,0.858911276,生立木,0,0,0,0,1,,103.9000015,136.9265802,37.29770854,144020.75,-21284.7805,A1_3
